host_id,host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_reviews,price,review_scores_rating
19855253,2014-08-11 00:00:00,Cozy Park Slope One Bedroom,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,29,169,94.0
19861388,2014-08-11 00:00:00,Cool 1-Bed Apt Awesome Neighborh'd,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,10,170,94.0
19841984,2014-08-11 00:00:00,Exclusive 2BR Penthouse + Roofdeck!,Manhattan,Apartment,95.0,Entire home/apt,10003.0,3.0,44,435,95.0
19872415,2014-08-11 00:00:00,Charming West Village Apartment,Manhattan,Apartment,0.0,Entire home/apt,10011.0,1.0,0,199,0.0
19867005,2014-08-11 00:00:00,Stunning and Spacious TriBeCa LOFT,Manhattan,Apartment,100.0,Entire home/apt,10013.0,3.0,1,299,100.0
19868889,2014-08-11 00:00:00,Quiet Chinatown Apartment,Manhattan,Apartment,95.0,Entire home/apt,10013.0,1.0,5,170,96.0
19867005,2014-08-11 00:00:00,Park Avenue 2-Floor Home In the Sky,Manhattan,Apartment,90.0,Entire home/apt,10022.0,2.0,4,299,90.0
19835347,2014-08-11 00:00:00,"convenient, comfortable 1br apt NYC",Manhattan,Apartment,100.0,Entire home/apt,10028.0,1.0,3,120,100.0
19839188,2014-08-11 00:00:00,Apt in Harlem 1 month minimun stay,Manhattan,Apartment,90.0,Entire home/apt,10031.0,3.0,3,115,93.0
19838009,2014-08-11 00:00:00,Historic Harlem Home,Manhattan,Apartment,0.0,Entire home/apt,10032.0,1.0,0,300,0.0
19864739,2014-08-11 00:00:00,Nice one bedroom in Hell's Kitchen!,Manhattan,Apartment,0.0,Entire home/apt,10036.0,1.0,0,160,0.0
19872361,2014-08-11 00:00:00,Lovely apartment in Astoria,Queens,House,90.0,Entire home/apt,11103.0,1.0,5,120,93.0
19860779,2014-08-11 00:00:00,Big bright room in beautiful DUMBO,Brooklyn,Apartment,0.0,Private room,11201.0,1.0,1,87,0.0
19833477,2014-08-11 00:00:00,Williamsburg Sky Room,Brooklyn,Apartment,0.0,Private room,11211.0,1.0,0,68,0.0
19863037,2014-08-11 00:00:00,Beautiful Williamsburg Bedford Ave,Brooklyn,Apartment,70.0,Private room,11211.0,1.0,4,78,70.0
19863037,2014-08-11 00:00:00,Big Bright Williamsburg Bedroom!,Brooklyn,Apartment,85.0,Private room,11211.0,1.0,6,155,87.0
19846689,2014-08-11 00:00:00,Great light filled room in LES,Manhattan,Apartment,80.0,Private room,10002.0,1.0,1,70,80.0
19834927,2014-08-11 00:00:00,"Cozy Room, Heart of East Village",Manhattan,Apartment,80.0,Private room,10009.0,1.0,2,50,80.0
19839687,2014-08-11 00:00:00,Lovely apartment in West Village,Manhattan,Apartment,0.0,Private room,10014.0,1.0,0,130,0.0
19860559,2014-08-11 00:00:00,Large Bedroom w/Private Bath,Manhattan,Apartment,95.0,Private room,10024.0,1.0,5,135,96.0
19863842,2014-08-11 00:00:00,Cool small daylight room .......,Manhattan,Apartment,0.0,Private room,10031.0,1.0,1,50,0.0
19863842,2014-08-11 00:00:00,Super cool daylight room .,Manhattan,Apartment,90.0,Private room,10031.0,1.0,3,60,93.0
19841476,2014-08-11 00:00:00,Large Sunny Master bedroom,Manhattan,Apartment,0.0,Private room,10035.0,1.0,0,125,0.0
19854499,2014-08-11 00:00:00,Spacious Room/Lower Harlem!,Manhattan,Apartment,85.0,Private room,10035.0,1.0,30,70,89.0
19830889,2014-08-11 00:00:00,Private Room available,Manhattan,Apartment,0.0,Private room,10040.0,1.0,0,30,0.0
19866189,2014-08-11 00:00:00,Double Room & Bath @ Beach House,Queens,House,95.0,Private room,11692.0,1.0,34,55,99.0
19866189,2014-08-11 00:00:00,Double Room & Terrace @ Beach House,Queens,House,95.0,Private room,11692.0,1.0,13,55,95.0
19866189,2014-08-11 00:00:00,Single Room @ Beach House,Queens,House,100.0,Private room,11692.0,1.0,9,55,100.0
19872361,2014-08-11 00:00:00,Lovely room in Astoria!,Queens,House,80.0,Shared room,11103.0,1.0,1,90,80.0
19901220,2014-08-12 00:00:00,Bronx Retreat near Yankee Stadium,Bronx,Apartment,85.0,Entire home/apt,10451.0,1.0,4,79,85.0
19928891,2014-08-12 00:00:00,Spacious 2BR-best hood in BKLYN,Brooklyn,Apartment,100.0,Entire home/apt,11215.0,6.0,1,175,100.0
19906639,2014-08-12 00:00:00,Cozy Studio Apartment in Brooklyn,Brooklyn,Apartment,75.0,Entire home/apt,11217.0,1.0,7,130,77.0
19915635,2014-08-12 00:00:00,Beautiful Brooklyn one Bedroom.,Brooklyn,Apartment,0.0,Entire home/apt,11232.0,2.0,0,90,0.0
19921031,2014-08-12 00:00:00,2BR/1BA Rustic Pad 3Mins to Subway,Brooklyn,Apartment,80.0,Entire home/apt,11233.0,3.0,15,150,80.0
19921031,2014-08-12 00:00:00,3BR/1BA Modern Pad 3mins to subway,Brooklyn,Apartment,80.0,Entire home/apt,11233.0,3.0,18,150,81.0
19894798,2014-08-12 00:00:00,Large Authentic Brooklyn Loft,Brooklyn,Apartment,95.0,Entire home/apt,11249.0,1.0,10,200,96.0
19928438,2014-08-12 00:00:00,2-Bedroom Duplex near Prospect Park,Brooklyn,House,0.0,Entire home/apt,11225.0,6.0,0,350,0.0
19914378,2014-08-12 00:00:00,Brand new 1 bedrm on the Highline!,Manhattan,Apartment,0.0,Entire home/apt,10001.0,1.0,0,285,0.0
19904371,2014-08-12 00:00:00,Large duplex West Village apartment,Manhattan,Apartment,85.0,Entire home/apt,10014.0,4.0,3,425,87.0
19924981,2014-08-12 00:00:00,Incredible Manhattan UES apt,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,27,175,93.0
19895989,2014-08-12 00:00:00,Cozy and Large In Uptown Manhattan,Manhattan,Apartment,95.0,Entire home/apt,10033.0,1.0,14,148,99.0
19909005,2014-08-12 00:00:00,675ft² - 1 bedroom in luxury buildi,Manhattan,Apartment,0.0,Entire home/apt,10038.0,2.0,0,288,0.0
19924780,2014-08-12 00:00:00,2000Sq Ft Loft w/ Priv Elevator,Manhattan,Loft,85.0,Entire home/apt,10001.0,2.0,27,600,88.0
19914713,2014-08-12 00:00:00,Large apt in bustling Astoria!,Queens,Apartment,100.0,Entire home/apt,11103.0,1.0,3,110,100.0
19931282,2014-08-12 00:00:00,Amazing 1 Bed. 10 min to Manhattan!,Queens,Apartment,80.0,Entire home/apt,11103.0,2.0,4,100,80.0
19931282,2014-08-12 00:00:00,Bright & Modern 1 Bed. Apartment,Queens,Apartment,90.0,Entire home/apt,11105.0,2.0,2,100,90.0
19931282,2014-08-12 00:00:00,NEW-Awesome 2 Bed.Min.to Manhattan!,Queens,Apartment,90.0,Entire home/apt,11105.0,2.0,27,99,90.0
19892744,2014-08-12 00:00:00,ROOM AVAILABLE IN THE SUMMER,Brooklyn,Apartment,40.0,Private room,11206.0,1.0,1,40,40.0
19926708,2014-08-12 00:00:00,Private room in Brooklyn,Brooklyn,Apartment,0.0,Private room,11221.0,1.0,0,85,0.0
19903320,2014-08-12 00:00:00,Arts & Music Loving Grown Folks Apt,Brooklyn,Apartment,100.0,Private room,11233.0,1.0,3,53,100.0
19899961,2014-08-12 00:00:00,Gorgeous Private 1 Bedroom,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,18,120,90.0
19874189,2014-08-12 00:00:00,East Village Apt in 4-story walk-up,Manhattan,Apartment,100.0,Private room,10009.0,1.0,1,87,100.0
19910629,2014-08-12 00:00:00,Awesome Bedroom with Futon/Bed,Manhattan,Apartment,90.0,Private room,10009.0,1.0,2,75,90.0
19931348,2014-08-12 00:00:00,Fantastic Private Rm in East Harlem,Manhattan,Apartment,0.0,Private room,10029.0,1.0,0,125,0.0
19931875,2014-08-12 00:00:00,Ample Room near Inwood Park,Manhattan,Apartment,0.0,Private room,10034.0,1.0,0,60,0.0
19902271,2014-08-12 00:00:00,Studio In Townhouse,Manhattan,Bed & Breakfast,90.0,Private room,10032.0,1.0,20,110,92.0
19914713,2014-08-12 00:00:00,"Lovely, private room in large apt",Queens,Apartment,0.0,Private room,11103.0,1.0,0,89,0.0
19918657,2014-08-12 00:00:00,Crash pad  in College Point NY,Queens,Apartment,0.0,Private room,11356.0,1.0,0,75,0.0
19977980,2014-08-13 00:00:00,Charming Williamsburg 1 BRM,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,7,150,91.0
19988684,2014-08-13 00:00:00,900 sq feet loft with brick walls,Brooklyn,Loft,0.0,Entire home/apt,11211.0,1.0,0,200,0.0
19932998,2014-08-13 00:00:00,"New York elegance, comfort, style!",Manhattan,Apartment,95.0,Entire home/apt,10001.0,2.0,13,386,98.0
19966776,2014-08-13 00:00:00,Best LES Deal-1 Bed. Apt!,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,2,120,100.0
19990894,2014-08-13 00:00:00,Massive Downtown Luxury Condo,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,3,215,100.0
19986984,2014-08-13 00:00:00,Great Studio in the East Village!,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,3,160,90.0
19976579,2014-08-13 00:00:00,Two bedroom with two fold out bed,Manhattan,Apartment,0.0,Entire home/apt,10009.0,2.0,0,150,0.0
19962052,2014-08-13 00:00:00,Walk Up 2 Bedroom Near Gramercy,Manhattan,Apartment,80.0,Entire home/apt,10010.0,2.0,13,180,83.0
19968750,2014-08-13 00:00:00,Chelsea Studio,Manhattan,Apartment,0.0,Entire home/apt,10011.0,1.0,0,185,0.0
19980746,2014-08-13 00:00:00,"Modern, Comfortable Retreat in UES!",Manhattan,Apartment,80.0,Entire home/apt,10021.0,2.0,2,175,80.0
19984158,2014-08-13 00:00:00,Hotel Like 1 bedroom apt,Manhattan,Apartment,95.0,Entire home/apt,10025.0,1.0,19,169,99.0
19961567,2014-08-13 00:00:00,Full Floor Brownstone 1 Bed,Manhattan,Apartment,95.0,Entire home/apt,10027.0,1.0,9,125,96.0
19981561,2014-08-13 00:00:00,Manhattan - Cozy Apartment,Manhattan,Apartment,80.0,Entire home/apt,10027.0,1.0,2,119,80.0
19952017,2014-08-13 00:00:00,Charm Clean Quiet Large & Renovated,Manhattan,Apartment,90.0,Entire home/apt,10028.0,3.0,25,108,93.0
19933265,2014-08-13 00:00:00,Apartment- Steps from Central Park,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,12,110,93.0
19971194,2014-08-13 00:00:00,Darling Cozy Quiet Room,Brooklyn,Apartment,100.0,Private room,11216.0,1.0,1,85,100.0
19984615,2014-08-13 00:00:00,Cozy private bedroom w/Skylight!,Brooklyn,Apartment,0.0,Private room,11216.0,1.0,0,85,0.0
19984615,2014-08-13 00:00:00,Spacious furnished bedroom!,Brooklyn,Apartment,0.0,Private room,11216.0,1.0,0,100,0.0
19965673,2014-08-13 00:00:00,Greenpoint apartment,Brooklyn,Apartment,0.0,Private room,11222.0,1.0,0,75,0.0
19971652,2014-08-13 00:00:00,Room in bright Greenpoint Apt,Brooklyn,Apartment,0.0,Private room,11222.0,1.0,0,67,0.0
19972390,2014-08-13 00:00:00,Skyline View Piano Room,Brooklyn,Apartment,85.0,Private room,11222.0,1.0,14,55,88.0
19976159,2014-08-13 00:00:00,Private room in large loft,Brooklyn,Loft,0.0,Private room,11205.0,1.0,0,200,0.0
19971797,2014-08-13 00:00:00,"Brightest, happiest bedroom in BK",Brooklyn,Loft,95.0,Private room,11206.0,1.0,4,80,95.0
19971216,2014-08-13 00:00:00,Private Room in Spacious Loft,Brooklyn,Loft,0.0,Private room,11237.0,1.0,0,100,0.0
19961114,2014-08-13 00:00:00,HOME AWAY FROM HOME,Manhattan,Apartment,95.0,Private room,10024.0,1.0,60,99,95.0
19981561,2014-08-13 00:00:00,"Private room, 2min walk to Columbia",Manhattan,Apartment,100.0,Private room,10027.0,1.0,9,89,100.0
19966769,2014-08-13 00:00:00,"Sunny, Quiet & Clean w/ Comfy Bed",Manhattan,Apartment,90.0,Private room,10035.0,1.0,9,85,93.0
19979360,2014-08-13 00:00:00,Cozy studio in Hell's Kitchen,Manhattan,Apartment,80.0,Shared room,10019.0,1.0,2,195,80.0
19980520,2014-08-13 00:00:00,Living Room,Manhattan,Apartment,80.0,Shared room,10032.0,1.0,9,50,80.0
20003577,2014-08-14 00:00:00,Brooklyn Barclay Park Slope 1 Br,Brooklyn,Apartment,0.0,Entire home/apt,11217.0,2.0,1,180,0.0
20031068,2014-08-14 00:00:00,Greenpoint Penthouse w Big Balcony,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,1.0,0,150,0.0
20014768,2014-08-14 00:00:00,Spacious two bedroom in Brooklyn,Brooklyn,Apartment,100.0,Entire home/apt,11233.0,1.0,2,100,100.0
20026732,2014-08-14 00:00:00,Amazing 2 BR Loft in Williamsburg,Brooklyn,Apartment,0.0,Entire home/apt,11249.0,3.0,0,400,0.0
20003577,2014-08-14 00:00:00,Studio Type Flat in Manhattan,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,2,140,100.0
20032833,2014-08-14 00:00:00,Beautiful Flatiron Studio Apt.,Manhattan,Apartment,100.0,Entire home/apt,10010.0,1.0,2,200,100.0
20009986,2014-08-14 00:00:00,Trendy New York Home,Manhattan,Apartment,0.0,Entire home/apt,10038.0,4.0,1,400,0.0
19992728,2014-08-14 00:00:00,Beautiful Living Room and Bedroom,Brooklyn,Apartment,0.0,Private room,11205.0,1.0,0,69,0.0
20022909,2014-08-14 00:00:00,Beautiful Brooklyn Bedroom!,Brooklyn,Apartment,90.0,Private room,11216.0,1.0,3,50,93.0
20014014,2014-08-14 00:00:00,Bay window room,Manhattan,Apartment,90.0,Private room,10012.0,1.0,15,95,92.0
20033436,2014-08-14 00:00:00,Beautiful -  Upper West Side,Manhattan,Apartment,95.0,Private room,10025.0,1.0,6,135,97.0
20038668,2014-08-14 00:00:00,Comfortable and Cozy!,Manhattan,Apartment,0.0,Private room,10031.0,2.0,0,110,0.0
20019392,2014-08-14 00:00:00,private space in a  4000sq ft loft,Manhattan,Loft,100.0,Private room,10003.0,1.0,4,160,100.0
19993822,2014-08-14 00:00:00,"Only 20 min to Times Sq., US Open",Queens,Apartment,70.0,Private room,11373.0,1.0,3,89,73.0
20084270,2014-08-15 00:00:00,"Big, Bright Studio Blocks from Park",Brooklyn,Apartment,80.0,Entire home/apt,11225.0,2.0,1,110,80.0
20063690,2014-08-15 00:00:00,Lower Manhattan Incredible Loft,Manhattan,Apartment,90.0,Entire home/apt,10004.0,6.0,16,750,94.0
20068959,2014-08-15 00:00:00,Sparkling Serene West Village Gem,Manhattan,Apartment,0.0,Entire home/apt,10014.0,1.0,1,257,0.0
20089666,2014-08-15 00:00:00,Boutique Apartment in West Village,Manhattan,Apartment,95.0,Entire home/apt,10014.0,2.0,4,275,95.0
20085550,2014-08-15 00:00:00,Gem on the Upper West Side,Manhattan,Apartment,0.0,Entire home/apt,10023.0,2.0,0,100,0.0
20057609,2014-08-15 00:00:00,Upper Eastside 1 bedroom Apartment,Manhattan,Apartment,80.0,Entire home/apt,10075.0,1.0,1,195,80.0
20080893,2014-08-15 00:00:00,Cozy Studio 20min to Midtown,Manhattan,Loft,75.0,Entire home/apt,10035.0,2.0,17,65,77.0
20075666,2014-08-15 00:00:00,Cozy single room in great location,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,1,100,100.0
20080200,2014-08-15 00:00:00,Large Room in spacious 2 BR Apt,Manhattan,Apartment,100.0,Private room,10027.0,1.0,2,120,100.0
20075351,2014-08-15 00:00:00,"Clean, comfortable room in Astoria",Queens,Apartment,100.0,Private room,11102.0,1.0,2,65,100.0
20075351,2014-08-15 00:00:00,Comfy room in clean apt Astoria,Queens,Apartment,100.0,Shared room,11102.0,1.0,1,57,100.0
20094401,2014-08-16 00:00:00,Spacious Loft - J/M/Z & L train,Brooklyn,Apartment,95.0,Entire home/apt,11249.0,1.0,6,160,97.0
20104474,2014-08-16 00:00:00,Amazing Loft in Williamsburg,Brooklyn,Apartment,0.0,Entire home/apt,11249.0,2.0,0,250,0.0
20114391,2014-08-16 00:00:00,Beautiful Brooklyn Brownstone,Brooklyn,House,85.0,Entire home/apt,11238.0,4.0,3,225,87.0
20116872,2014-08-16 00:00:00,"Bright, quiet, cozy 1BR by C Park!",Manhattan,Apartment,95.0,Entire home/apt,10023.0,1.0,102,75,96.0
20133143,2014-08-16 00:00:00,1 bedroom apt. Morningside Heights,Manhattan,Apartment,100.0,Entire home/apt,10027.0,1.0,3,130,100.0
20114190,2014-08-16 00:00:00,Spacious apt 20 min to Times Square,Manhattan,Apartment,100.0,Entire home/apt,10033.0,1.0,2,90,100.0
20115713,2014-08-16 00:00:00,Downtown Studio In Luxury Building,Manhattan,Apartment,100.0,Entire home/apt,10038.0,1.0,1,110,100.0
20126746,2014-08-16 00:00:00,Bright UES Studio Near Park (67/3),Manhattan,Apartment,100.0,Entire home/apt,10065.0,1.0,3,124,100.0
20099148,2014-08-16 00:00:00,Upper East Side Apartment with Cat!,Manhattan,Apartment,75.0,Entire home/apt,10128.0,1.0,21,159,76.0
20114504,2014-08-16 00:00:00,Loft/Art/Bushwick,Queens,Apartment,0.0,Entire home/apt,11237.0,1.0,0,90,0.0
20123174,2014-08-16 00:00:00,Room available in Williamsburg,Brooklyn,Apartment,0.0,Private room,11211.0,1.0,0,90,0.0
20114391,2014-08-16 00:00:00,Fully Furnished Brownstone Bedroom,Brooklyn,House,100.0,Private room,11238.0,1.0,2,35,100.0
20133610,2014-08-16 00:00:00,LAST DAY TO BOOK Bedroom on Wall St,Manhattan,Apartment,80.0,Private room,10005.0,1.0,13,150,84.0
20119964,2014-08-16 00:00:00,Private Room in East Village,Manhattan,Apartment,85.0,Private room,10009.0,1.0,4,109,85.0
20113500,2014-08-16 00:00:00,Private Bedroom in Chelsea,Manhattan,Apartment,80.0,Private room,10011.0,1.0,1,120,80.0
20109738,2014-08-16 00:00:00,Warm Private Room - Columbus Circle,Manhattan,Apartment,95.0,Private room,10019.0,1.0,6,107,97.0
20133322,2014-08-16 00:00:00,Upper East Side Room,Manhattan,Apartment,0.0,Private room,10021.0,1.0,0,150,0.0
20121732,2014-08-16 00:00:00,Private Room in Harlem,Manhattan,Apartment,0.0,Private room,10030.0,1.0,0,60,0.0
20110967,2014-08-16 00:00:00,Cozy Room /Quarto Pra Alugar,Manhattan,Apartment,60.0,Private room,10040.0,1.0,1,30,60.0
20123506,2014-08-16 00:00:00,Huge room with private bathroom,Queens,Apartment,0.0,Private room,11105.0,1.0,0,115,0.0
20156140,2014-08-17 00:00:00,1br/1office big apartment w garden,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,1.0,0,104,0.0
20169986,2014-08-17 00:00:00,Country in the City,Brooklyn,Apartment,90.0,Entire home/apt,11230.0,3.0,2,95,90.0
20160843,2014-08-17 00:00:00,Exceptional Designers Loft,Brooklyn,Apartment,95.0,Entire home/apt,11249.0,1.0,8,450,98.0
20160843,2014-08-17 00:00:00,"Penthouse, sun-filled Williamsburg",Brooklyn,Apartment,0.0,Entire home/apt,11249.0,2.0,0,450,0.0
20177186,2014-08-17 00:00:00,Best views of Manhattan!,Manhattan,Apartment,95.0,Entire home/apt,10006.0,1.0,4,200,95.0
20136355,2014-08-17 00:00:00,"Heart of Nolita, close to SoHo",Manhattan,Apartment,100.0,Entire home/apt,10012.0,2.0,1,200,100.0
20147580,2014-08-17 00:00:00,Charming Apartment in heart of SoHo,Manhattan,Apartment,85.0,Entire home/apt,10012.0,1.0,6,199,87.0
20157162,2014-08-17 00:00:00,UWS Spacious One Bedroom!,Manhattan,Apartment,0.0,Entire home/apt,10023.0,1.0,0,200,0.0
20156894,2014-08-17 00:00:00,"Beautiful New Apartment Harlem, NY",Manhattan,Apartment,0.0,Entire home/apt,10027.0,1.0,0,115,0.0
20181585,2014-08-17 00:00:00,Sweet dreams in Harlem,Manhattan,Apartment,90.0,Entire home/apt,10030.0,3.0,3,170,93.0
20169857,2014-08-17 00:00:00,Great cozy for summer in Brooklyn,Brooklyn,Apartment,80.0,Private room,11206.0,2.0,31,45,84.0
20169857,2014-08-17 00:00:00,Great cozy in Brooklyn,Brooklyn,Apartment,80.0,Private room,11206.0,2.0,28,50,84.0
20176273,2014-08-17 00:00:00,Big Bedroom Right on Bedford!,Brooklyn,Apartment,85.0,Private room,11211.0,1.0,14,78,89.0
20176273,2014-08-17 00:00:00,Big Bedroom Right on Bedford!,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,8,78,90.0
20176273,2014-08-17 00:00:00,Big Bedroom Right on Bedford!,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,16,78,94.0
20177472,2014-08-17 00:00:00,Bed & Bath in Park Slope Mansion,Brooklyn,House,90.0,Private room,11217.0,1.0,20,115,94.0
20165819,2014-08-17 00:00:00,Great Room on the Lower East Side!!,Manhattan,Apartment,95.0,Private room,10002.0,1.0,4,90,95.0
20207682,2014-08-18 00:00:00,Big 2BD with Balcony Great Location,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,2.0,10,250,91.0
20233558,2014-08-18 00:00:00,Huge sparkling 3-bed 3-bath w/views,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,4.0,0,300,0.0
20240467,2014-08-18 00:00:00,Union Square 1BD/1BATH,Manhattan,Apartment,0.0,Entire home/apt,10003.0,2.0,0,170,0.0
20240418,2014-08-18 00:00:00,East Village 1BD,Manhattan,Apartment,0.0,Entire home/apt,10009.0,1.0,0,250,0.0
20218661,2014-08-18 00:00:00,"Bright, Central, Flatiron Beauty",Manhattan,Apartment,0.0,Entire home/apt,10011.0,2.0,0,182,0.0
20240243,2014-08-18 00:00:00,Great Apartment in East Harlem,Manhattan,Apartment,0.0,Entire home/apt,10035.0,2.0,0,125,0.0
20222147,2014-08-18 00:00:00,Beautiful Harlem 1 Bedroom Apt,Manhattan,Apartment,80.0,Entire home/apt,10039.0,2.0,2,150,80.0
20206594,2014-08-18 00:00:00,Gorgeous Upper East Side 2 BR Condo,Manhattan,Apartment,100.0,Entire home/apt,10128.0,2.0,4,499,100.0
20231898,2014-08-18 00:00:00,Modern and Spacious 1BD in LIC,Queens,Apartment,100.0,Entire home/apt,11101.0,1.0,2,135,100.0
20234611,2014-08-18 00:00:00,"1BR w/ Pull-Out Queen, AC, WiFi",Queens,Apartment,0.0,Entire home/apt,11104.0,2.0,0,100,0.0
20225598,2014-08-18 00:00:00,1 room avail in loft aparttment,Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,80,0.0
20225962,2014-08-18 00:00:00,Midwood Rest,Brooklyn,Apartment,0.0,Private room,11210.0,1.0,1,55,0.0
20192028,2014-08-18 00:00:00,Spacious room is Park Slope,Brooklyn,Apartment,100.0,Private room,11215.0,1.0,1,55,100.0
20217469,2014-08-18 00:00:00,Cozy Room For Female Student,Brooklyn,Apartment,90.0,Private room,11236.0,1.0,6,80,93.0
20238862,2014-08-18 00:00:00,Nice cozy sunny private room,Brooklyn,Bed & Breakfast,90.0,Private room,11220.0,1.0,20,80,90.0
20219843,2014-08-18 00:00:00,Room available in huge doplex apt,Brooklyn,House,95.0,Private room,11206.0,1.0,9,50,95.0
20212516,2014-08-18 00:00:00,Beautiful sunnyroom in East Village,Manhattan,Apartment,60.0,Private room,10009.0,1.0,1,65,60.0
20212516,2014-08-18 00:00:00,Sunny comfy big room in EastVillage,Manhattan,Apartment,85.0,Private room,10009.0,1.0,5,99,88.0
20237137,2014-08-18 00:00:00,1 Br in Central E.V. Apartment,Manhattan,Apartment,0.0,Private room,10009.0,1.0,0,95,0.0
20238837,2014-08-18 00:00:00,West Village Living,Manhattan,Apartment,0.0,Private room,10012.0,1.0,0,400,0.0
20204246,2014-08-18 00:00:00,upper east side,Manhattan,Apartment,0.0,Private room,10021.0,1.0,0,130,0.0
20203673,2014-08-18 00:00:00,Large Private Room in Times Square,Manhattan,Apartment,100.0,Private room,10036.0,1.0,2,155,100.0
20206594,2014-08-18 00:00:00,Beautiful UES Private Room and Bath,Manhattan,Apartment,95.0,Private room,10128.0,1.0,6,249,97.0
